Date,Open,High,Low,Close,Adj Close,Volume
2013-10-01,355.000000,368.429993,351.200012,366.619995,326.435486,137330
2013-10-03,366.994995,367.195007,356.665009,360.625000,321.097595,134830
2013-10-04,365.000000,370.000000,360.024994,368.700012,328.287506,192880
2013-10-07,369.799988,379.799988,364.200012,378.045013,336.608215,74940
2013-10-08,378.209991,381.600006,373.100006,379.549988,337.948273,121840
2013-10-09,377.899994,395.000000,376.989990,389.809998,347.083710,247640
2013-10-10,390.000000,397.000000,390.000000,393.859985,350.689758,114990
2013-10-11,390.100006,398.359985,390.100006,395.244995,351.923004,205270
2013-10-14,394.880005,395.000000,392.480011,393.299988,350.191132,22930
2013-10-15,395.000000,395.000000,389.000000,389.559998,346.861145,411450
2013-10-17,388.019989,392.239990,380.404999,387.589996,345.107025,63160
2013-10-18,384.100006,389.000000,384.100006,387.679993,345.187134,47780
2013-10-21,384.000000,387.579987,384.000000,384.459991,342.320038,106190
2013-10-22,380.494995,397.399994,380.475006,395.790009,352.408264,146100
2013-10-23,391.114990,399.899994,386.234985,399.109985,355.364319,159420
2013-10-24,398.000000,403.700012,394.000000,397.174988,353.641418,54950
2013-10-25,393.214996,397.500000,391.125000,393.244995,350.142212,17810
2013-10-28,394.000000,394.000000,385.000000,388.165009,345.619019,19040
2013-10-29,384.404999,396.000000,384.404999,390.204987,347.435364,25550
2013-10-30,390.500000,394.894989,387.600006,389.279999,346.611755,17460
2013-10-31,394.000000,396.399994,390.899994,395.785004,352.403809,107150
2013-11-01,395.984985,399.899994,393.500000,398.279999,354.625305,140140
2013-11-05,393.000000,399.899994,393.000000,398.690002,354.990356,103480
2013-11-06,396.000000,400.000000,396.000000,398.440002,354.767822,47950
2013-11-07,400.000000,407.945007,399.600006,401.954987,357.897491,255740
2013-11-08,412.100006,425.000000,405.899994,413.595001,368.261719,385560
2013-11-11,424.000000,424.000000,416.529999,418.600006,372.718109,91370
2013-11-12,423.000000,424.000000,418.500000,420.635010,374.530060,129120
2013-11-13,419.494995,421.500000,415.000000,420.295013,374.227295,50450
2013-11-14,421.390015,421.500000,418.704987,420.179993,374.124847,74710
2013-11-18,423.000000,423.000000,420.500000,421.100006,374.944092,44450
2013-11-19,422.984985,423.000000,420.000000,421.920013,375.674164,61100
2013-11-20,421.700012,429.000000,420.000000,423.200012,376.813934,69830
2013-11-21,423.000000,428.200012,419.000000,420.579987,374.481049,434770
2013-11-22,422.000000,423.000000,419.500000,420.200012,374.142761,149200
2013-11-25,420.804993,426.500000,419.000000,420.265015,374.200623,290970
2013-11-26,422.000000,435.000000,422.000000,432.510010,385.103455,277070
2013-11-27,433.000000,450.000000,433.000000,449.054993,399.834961,211270
2013-11-28,449.000000,483.000000,444.984985,464.475006,413.564850,951780
2013-11-29,468.489990,474.500000,465.549988,468.730011,417.353424,253920
2013-12-02,471.299988,510.899994,471.299988,499.864990,445.075745,965010
2013-12-03,504.000000,534.000000,502.989990,513.775024,457.461182,953180
2013-12-04,523.359985,523.359985,490.000000,492.665009,438.664978,337650
2013-12-05,493.200012,497.480011,472.100006,475.554993,423.430359,412250
2013-12-06,477.489990,489.700012,469.234985,482.875000,429.948059,358630
2013-12-09,490.000000,495.500000,466.000000,468.144989,416.832520,164480
2013-12-10,475.000000,477.970001,468.234985,470.029999,418.510895,771730
2013-12-11,474.225006,491.000000,470.114990,485.535004,432.316467,335410
2013-12-12,482.200012,499.799988,482.200012,494.815002,440.579285,274280
2013-12-13,492.529999,505.399994,489.100006,491.524994,437.649933,334190
2013-12-16,490.315002,498.000000,481.500000,485.334991,432.138367,106560
2013-12-17,485.100006,489.970001,470.100006,477.720001,425.358063,216700
2013-12-18,473.500000,499.000000,473.500000,495.975006,441.612122,291290
2013-12-19,493.010010,502.799988,485.420013,491.015015,437.195831,174040
2013-12-20,492.899994,509.899994,492.899994,507.350006,451.740387,208430
2013-12-23,511.049988,519.900024,492.000000,496.600006,442.168701,203800
2013-12-24,497.000000,504.799988,495.000000,497.549988,443.014496,63400
2013-12-26,504.200012,505.000000,495.100006,497.679993,443.130249,48140
2013-12-27,502.799988,502.799988,497.475006,499.260010,444.537109,42200
2013-12-30,500.000000,503.894989,497.000000,497.480011,442.952209,54320
2013-12-31,499.799988,501.500000,497.000000,497.584991,443.045715,39690
