Date,Open,High,Low,Close,Adj Close,Volume
2010-08-12,313.000000,316.899994,310.500000,313.350006,298.728821,765067
2010-08-13,314.899994,318.600006,313.350006,314.850006,300.158783,926238
2010-08-16,316.000000,317.950012,302.500000,304.000000,289.815063,3631450
2010-08-17,305.000000,310.000000,303.350006,304.399994,290.196350,1738465
2010-08-18,306.000000,307.350006,300.000000,304.100006,289.910370,1596675
2010-08-19,305.000000,307.350006,303.549988,304.500000,290.291718,1264601
2010-08-20,305.000000,312.899994,304.750000,310.200012,295.725800,2355601
2010-08-23,310.000000,319.450012,310.000000,317.399994,302.589752,2925575
2010-08-24,321.000000,321.000000,313.799988,316.700012,301.922516,1864286
2010-08-25,317.000000,319.899994,305.000000,308.799988,294.391113,3021132
2010-08-26,307.000000,310.000000,305.350006,307.649994,293.294800,2190530
2010-08-27,308.000000,309.899994,302.100006,302.899994,288.766418,1097558
2010-08-30,305.000000,306.500000,303.100006,304.600006,290.387054,867251
2010-08-31,304.000000,306.799988,302.000000,303.250000,289.100098,1507141
2010-09-01,304.000000,306.399994,303.250000,305.399994,291.149780,1001984
2010-09-02,306.000000,307.750000,303.600006,305.350006,291.102142,1014271
2010-09-03,306.000000,309.399994,305.000000,307.049988,293.491638,1021604
2010-09-06,308.049988,310.600006,307.600006,309.899994,296.215820,1045581
2010-09-07,311.000000,315.399994,309.100006,312.950012,299.131165,1858323
2010-09-08,316.000000,316.000000,309.649994,310.700012,296.980530,854618
2010-09-09,311.100006,312.950012,304.549988,306.500000,292.965942,2242978
2010-09-13,308.000000,309.950012,304.600006,305.549988,292.057892,1411122
2010-09-14,306.700012,314.500000,306.049988,310.450012,296.741547,1434576
2010-09-15,313.000000,315.000000,306.649994,307.549988,293.969543,2750483
2010-09-16,307.549988,311.149994,304.549988,305.500000,292.010162,1474508
2010-09-17,306.000000,310.899994,305.700012,308.899994,295.259979,2181230
2010-09-20,311.000000,316.500000,310.200012,315.950012,301.998688,2154362
2010-09-21,318.000000,323.399994,315.500000,321.600006,307.399200,2516779
2010-09-22,322.000000,324.000000,318.350006,319.750000,305.630890,1178947
2010-09-23,320.000000,321.600006,312.000000,314.149994,300.278137,1479627
2010-09-24,315.000000,318.549988,314.250000,316.149994,302.189850,1087899
2010-09-27,321.000000,324.950012,319.149994,321.299988,307.112488,997138
2010-09-28,321.000000,323.250000,319.950012,320.850006,306.682312,1155589
2010-09-29,321.000000,322.399994,315.350006,317.100006,303.097900,1489638
2010-09-30,319.000000,323.750000,314.049988,322.350006,308.116150,1451799
2010-10-01,323.899994,328.649994,322.350006,323.799988,309.501984,1918195
2010-10-04,325.000000,329.399994,324.049988,328.049988,313.564392,966340
2010-10-05,329.000000,333.200012,326.850006,329.350006,314.807007,1259245
2010-10-06,333.000000,333.750000,325.850006,326.899994,312.465149,1263282
2010-10-07,327.000000,332.950012,326.500000,331.149994,316.527496,1841608
2010-10-08,332.200012,340.299988,332.149994,337.200012,322.310394,3123274
2010-10-11,334.000000,341.799988,330.000000,339.450012,324.461029,1285119
2010-10-12,339.899994,341.500000,334.899994,339.850006,324.843384,1361105
2010-10-13,340.500000,342.149994,338.000000,339.700012,324.699951,1334489
2010-10-14,340.000000,342.600006,332.600006,334.399994,319.633972,947779
2010-10-15,335.399994,337.399994,330.299988,331.700012,317.053223,1120792
2010-10-18,326.149994,334.000000,323.500000,326.000000,311.604919,2096324
2010-10-19,326.500000,337.350006,326.500000,331.950012,317.292206,2200748
2010-10-20,332.000000,336.000000,331.500000,333.000000,318.295807,751669
2010-10-21,335.100006,348.250000,335.100006,345.250000,330.004913,3160737
2010-10-22,348.700012,348.700012,341.049988,344.350006,329.144653,898132
2010-10-25,345.200012,356.200012,345.000000,352.799988,337.221497,3177781
2010-10-26,355.000000,358.950012,351.149994,355.450012,339.754547,1779662
2010-10-27,358.399994,359.799988,346.100006,350.549988,335.070831,1484467
2010-10-28,353.000000,357.950012,347.649994,350.149994,334.688538,2497525
2010-10-29,353.000000,355.950012,341.649994,352.950012,337.364899,1725896
2010-11-01,355.000000,362.799988,354.049988,356.600006,340.853790,1996703
2010-11-02,358.000000,358.000000,348.350006,350.750000,335.262085,1831772
2010-11-03,353.799988,353.799988,345.450012,347.250000,331.916595,1475000
2010-11-04,351.799988,352.600006,349.049988,349.950012,334.497375,888346
2010-11-08,351.000000,354.950012,347.649994,348.899994,333.493713,2022753
2010-11-09,350.200012,351.049988,346.549988,349.950012,334.497375,977010
2010-11-10,349.100006,350.000000,342.049988,342.700012,327.567505,830584
2010-11-11,345.250000,346.450012,330.500000,331.850006,317.196625,1524864
2010-11-12,329.000000,340.750000,327.000000,329.649994,315.093750,3881595
2010-11-15,332.399994,345.049988,325.750000,343.850006,328.666748,2800064
2010-11-16,343.100006,345.500000,333.100006,339.250000,324.269806,1927773
2010-11-18,341.450012,356.600006,337.399994,353.950012,338.320770,5092075
2010-11-19,355.000000,356.000000,338.100006,342.799988,327.663086,2509779
2010-11-22,345.950012,350.000000,338.549988,348.100006,332.729095,1740652
2010-11-23,345.000000,348.000000,332.000000,346.149994,330.865173,1500870
2010-11-24,345.000000,347.850006,338.000000,340.700012,325.655853,992522
2010-11-25,339.500000,342.899994,331.049988,333.899994,319.156067,2388401
2010-11-26,336.899994,344.450012,325.500000,340.100006,325.082306,1988714
2010-11-29,338.750000,344.899994,336.049988,338.100006,323.170593,619282
2010-11-30,337.799988,345.899994,335.000000,343.299988,328.141022,1815025
2010-12-01,344.500000,372.799988,343.049988,365.149994,349.026215,4470574
2010-12-02,369.500000,370.799988,358.250000,364.950012,348.835052,3062176
2010-12-03,365.899994,375.399994,363.899994,370.250000,353.901031,3143948
2010-12-06,375.000000,379.799988,368.200012,370.000000,353.662018,1919944
2010-12-07,371.000000,373.649994,363.750000,371.350006,354.952423,1250421
2010-12-08,370.950012,373.000000,366.649994,368.649994,352.371643,1254106
2010-12-09,368.950012,370.000000,346.000000,349.899994,334.449615,1592776
2010-12-10,350.500000,366.950012,337.000000,347.450012,332.107788,3581551
2010-12-13,348.000000,360.000000,347.500000,355.399994,339.706726,1878412
2010-12-14,358.000000,362.350006,355.549988,359.000000,343.147766,1116925
2010-12-15,357.500000,359.600006,349.149994,354.500000,338.846436,951023
2010-12-16,355.000000,358.799988,349.250000,356.700012,340.949371,743954
2010-12-20,357.600006,368.100006,357.299988,365.750000,349.599701,2001522
2010-12-21,368.799988,371.750000,363.750000,366.600006,350.412140,1227905
2010-12-22,368.000000,368.000000,357.000000,361.799988,345.824097,959250
2010-12-23,361.049988,364.450012,358.000000,359.700012,343.816833,605999
2010-12-24,359.000000,366.899994,355.100006,363.700012,347.640198,798349
2010-12-27,364.000000,371.899994,363.850006,370.100006,353.757629,1189445
2010-12-28,372.000000,374.250000,366.299988,371.149994,354.761230,1821832
2010-12-29,368.549988,371.049988,363.700012,366.649994,350.459991,823125
2010-12-30,367.399994,371.799988,363.549988,369.049988,352.753967,1181554
2010-12-31,370.049988,371.899994,368.100006,369.799988,353.470856,540435
2011-01-03,370.899994,376.500000,367.549988,372.500000,356.051666,1385467
2011-01-04,375.000000,381.000000,370.049988,379.250000,362.503571,1826723
2011-01-05,378.799988,379.850006,373.399994,376.350006,359.731628,1056769
2011-01-06,377.250000,378.149994,361.250000,363.600006,347.544678,2097557
2011-01-07,363.549988,369.950012,353.250000,357.000000,341.236084,901911
2011-01-10,357.049988,357.350006,345.600006,348.100006,332.729095,794175
2011-01-11,350.049988,354.899994,344.049988,346.649994,331.343079,1196018
2011-01-12,350.000000,351.799988,338.100006,346.799988,331.486481,1372041
2011-01-13,348.500000,350.000000,339.350006,344.500000,329.288025,1042736
2011-01-14,344.500000,355.399994,338.049988,339.500000,324.508789,1202286
2011-01-17,341.000000,348.100006,337.500000,346.799988,331.486481,1386575
2011-01-18,347.549988,357.000000,347.399994,354.600006,338.942047,1447030
2011-01-19,355.750000,359.500000,350.000000,351.549988,336.026703,1405651
2011-01-20,347.200012,353.200012,344.000000,351.350006,335.835541,859912
2011-01-21,347.149994,355.000000,345.250000,354.000000,338.368530,856676
2011-01-24,353.049988,356.000000,347.500000,348.500000,333.111389,569047
2011-01-25,349.899994,351.899994,341.100006,343.149994,327.997589,575872
2011-01-27,348.799988,349.500000,332.399994,333.450012,318.725952,1991066
2011-01-28,340.100006,340.899994,324.750000,335.100006,320.303070,2036442
2011-01-31,334.000000,336.700012,326.000000,332.149994,317.483337,1470117
2011-02-01,332.500000,334.600006,327.250000,329.000000,314.472412,663464
2011-02-02,332.549988,334.000000,322.450012,325.500000,311.126953,1167093
2011-02-03,324.399994,332.850006,324.000000,329.399994,314.854767,1111962
2011-02-04,329.399994,329.399994,322.000000,324.299988,309.979919,2033304
2011-02-07,313.100006,319.899994,308.500000,314.549988,300.660431,2238367
2011-02-08,318.799988,322.399994,314.649994,316.799988,302.811096,1192460
2011-02-09,317.500000,318.399994,308.799988,311.600006,297.840759,1820152
2011-02-10,312.000000,315.000000,296.299988,310.700012,296.980530,2212388
2011-02-11,312.000000,313.500000,306.950012,311.149994,297.410645,780201
2011-02-14,313.000000,318.649994,310.100006,313.000000,299.178925,504557
2011-02-15,315.000000,317.700012,307.500000,309.850006,296.168060,974648
2011-02-16,311.899994,313.700012,304.950012,305.799988,292.296875,873172
2011-02-17,306.000000,307.200012,302.200012,305.200012,291.723450,963579
2011-02-18,306.000000,311.950012,305.549988,307.250000,293.682861,2018104
2011-02-21,308.000000,309.299988,304.149994,306.200012,292.679230,1014326
2011-02-22,305.100006,306.299988,302.000000,305.200012,291.723450,1019667
2011-02-23,305.000000,307.899994,302.000000,303.149994,289.763885,1016685
2011-02-24,300.000000,305.850006,295.649994,298.700012,285.510437,2313090
2011-02-25,301.899994,307.000000,299.049988,301.649994,288.330170,1527706
2011-02-28,302.000000,305.000000,298.149994,299.649994,286.418457,814837
2011-03-01,300.000000,306.399994,300.000000,305.899994,292.392487,1219413
2011-03-03,306.250000,309.250000,303.000000,305.799988,292.296875,1978911
2011-03-04,310.450012,310.799988,303.200012,304.149994,290.719757,1862924
2011-03-07,304.000000,306.750000,302.000000,305.299988,291.818970,1168347
2011-03-08,309.399994,309.399994,306.000000,307.399994,293.826294,1343011
2011-03-09,308.000000,309.399994,300.100006,301.500000,288.186768,1853817
2011-03-10,303.000000,303.000000,298.200012,299.899994,286.657379,910790
2011-03-11,298.750000,300.649994,289.000000,295.250000,282.212738,1732461
2011-03-14,295.000000,301.549988,291.299988,300.100006,286.848572,860558
2011-03-15,296.549988,301.000000,292.149994,297.649994,284.506775,1730529
2011-03-16,298.500000,303.450012,295.299988,296.000000,282.929596,965062
2011-03-17,295.000000,300.000000,294.000000,298.149994,284.984711,703456
2011-03-18,301.500000,301.850006,289.750000,293.049988,280.109863,1955596
2011-03-21,294.100006,295.500000,286.049988,287.750000,275.043884,928949
2011-03-22,288.299988,293.799988,288.200012,291.600006,278.723907,2032750
2011-03-23,293.000000,306.000000,292.799988,303.950012,290.528595,1365504
2011-03-24,304.850006,306.500000,302.399994,305.950012,292.440277,716604
2011-03-25,306.500000,309.950012,304.600006,307.600006,294.017395,1190776
2011-03-28,308.500000,312.750000,302.149994,308.100006,294.495361,2006325
2011-03-29,308.100006,316.000000,306.500000,314.000000,300.134766,1016484
2011-03-30,313.600006,332.750000,313.250000,327.850006,313.373199,1611381
2011-03-31,329.000000,329.250000,318.399994,321.649994,307.446991,2717130
2011-04-01,322.899994,326.450012,317.200012,319.850006,305.726471,1310131
2011-04-04,323.700012,323.700012,315.250000,316.149994,302.189850,1267899
2011-04-05,318.500000,322.250000,317.250000,321.200012,307.016907,826522
2011-04-06,322.000000,326.000000,318.200012,319.950012,305.822083,1374425
2011-04-07,320.500000,322.450012,319.399994,320.450012,306.299988,641702
2011-04-08,323.250000,323.250000,317.049988,318.049988,304.005920,959923
2011-04-11,318.000000,321.899994,317.500000,319.450012,305.344116,973892
2011-04-13,319.250000,325.000000,317.000000,324.250000,309.932190,1129432
2011-04-15,325.000000,325.000000,320.000000,321.649994,307.446991,687572
2011-04-18,321.899994,321.899994,313.600006,316.600006,302.620026,735023
2011-04-19,315.100006,320.950012,313.600006,317.799988,303.766968,465402
2011-04-20,319.200012,323.799988,316.200012,322.049988,307.829315,708840
2011-04-21,322.250000,323.399994,318.200012,321.500000,307.303619,702285
2011-04-25,320.000000,323.950012,318.750000,319.750000,305.630890,494776
2011-04-26,319.950012,321.700012,312.500000,317.700012,303.671417,670265
2011-04-27,318.500000,320.200012,315.549988,319.350006,305.248535,582802
2011-04-28,316.000000,319.899994,304.649994,308.899994,295.259979,1930464
2011-04-29,311.000000,312.600006,305.549988,309.500000,295.833557,1790789
2011-05-02,312.500000,315.850006,310.049988,314.899994,300.995056,485952
2011-05-03,312.200012,315.000000,309.000000,310.299988,296.598236,671267
2011-05-04,309.700012,313.700012,305.500000,309.200012,295.546814,826435
2011-05-05,309.000000,309.000000,300.000000,303.649994,290.241760,901442
2011-05-06,299.000000,311.750000,295.500000,305.549988,292.057892,1998125
2011-05-09,305.299988,307.899994,302.399994,303.000000,289.620514,1621129
2011-05-10,304.500000,306.600006,302.250000,304.750000,291.293243,422029
2011-05-11,304.950012,307.100006,303.600006,304.500000,291.054260,492997
2011-05-12,304.000000,305.350006,302.000000,303.850006,290.433014,456815
2011-05-13,303.799988,312.500000,300.100006,308.200012,294.590912,2078679
2011-05-16,309.299988,309.700012,302.200012,304.299988,290.863159,1284416
2011-05-17,306.799988,308.799988,303.649994,306.000000,292.488098,487160
2011-05-18,308.899994,308.899994,303.549988,305.250000,291.771179,795153
2011-05-19,304.750000,307.700012,304.399994,306.799988,293.252747,339286
2011-05-20,307.049988,316.700012,305.500000,315.500000,301.568542,700623
2011-05-23,315.899994,316.000000,305.100006,310.100006,296.407013,1264900
2011-05-24,312.799988,314.750000,309.149994,313.950012,300.087006,851889
2011-05-25,313.000000,315.700012,311.100006,311.950012,298.175323,473800
2011-05-26,312.700012,323.950012,308.000000,320.350006,306.204437,3108874
2011-05-27,318.649994,324.000000,317.299988,318.850006,304.770660,927631
2011-05-30,319.000000,331.000000,319.000000,329.500000,314.950317,1490087
2011-05-31,334.899994,334.899994,324.399994,326.049988,311.652679,2143111
2011-06-01,326.049988,328.500000,324.250000,327.250000,312.799744,644602
2011-06-02,324.000000,333.500000,324.000000,325.200012,310.840271,1433409
2011-06-03,328.000000,328.799988,323.350006,324.600006,310.266754,492898
2011-06-06,325.950012,332.500000,324.000000,331.700012,317.053223,1655179
2011-06-07,331.500000,339.000000,331.000000,337.600006,322.692719,2421958
2011-06-08,335.899994,337.600006,329.700012,334.950012,320.159760,567554
2011-06-09,335.000000,337.950012,332.200012,335.600006,320.781006,390171
2011-06-10,336.000000,337.450012,330.100006,332.450012,317.770081,662065
2011-06-13,332.000000,341.799988,330.600006,339.899994,324.891113,1859632
2011-06-14,340.000000,340.950012,334.299988,335.399994,320.589813,1341901
2011-06-15,335.200012,336.799988,332.000000,333.049988,318.343567,1120164
2011-06-16,332.000000,334.950012,327.500000,329.600006,315.045959,1028314
2011-06-17,330.500000,332.149994,324.000000,328.399994,313.898926,572793
2011-06-20,326.649994,329.700012,310.100006,317.600006,303.575806,1809566
2011-06-21,318.399994,319.200012,312.700012,315.950012,301.998688,1277281
2011-06-22,317.000000,323.700012,315.500000,322.700012,308.450623,787196
2011-06-23,320.600006,321.049988,314.000000,316.000000,302.046478,1474766
2011-06-24,316.549988,329.799988,316.500000,326.750000,312.321808,1467053
2011-06-27,329.000000,334.000000,322.450012,331.299988,316.670868,892242
2011-06-28,331.500000,336.299988,328.600006,331.350006,316.718689,925087
2011-06-29,330.799988,334.500000,329.350006,332.200012,317.531128,1522486
2011-06-30,331.600006,335.799988,324.500000,331.049988,316.431885,2509477
2011-07-01,330.700012,331.500000,325.250000,326.899994,312.465149,357118
2011-07-04,327.549988,332.799988,327.549988,329.950012,315.380463,569271
2011-07-05,330.000000,333.000000,326.649994,327.950012,313.468842,490638
2011-07-06,330.000000,331.000000,325.500000,327.450012,312.990906,375460
2011-07-07,329.399994,335.500000,327.100006,334.750000,319.968536,624035
2011-07-08,336.149994,337.950012,331.450012,332.600006,317.913452,488170
2011-07-11,334.950012,334.950012,327.049988,328.200012,313.707764,543641
2011-07-12,325.200012,327.950012,319.750000,322.600006,308.355042,1045989
2011-07-13,324.100006,325.000000,318.399994,322.950012,308.689575,897243
2011-07-14,322.149994,330.649994,321.500000,329.100006,314.568024,703778
2011-07-15,329.000000,330.000000,322.500000,324.100006,309.788788,1029496
2011-07-18,323.500000,324.049988,314.450012,317.049988,303.050079,3285461
2011-07-19,320.000000,320.500000,316.299988,319.049988,304.961761,1175581
2011-07-20,320.000000,320.950012,315.049988,317.649994,303.623596,917360
2011-07-21,316.549988,317.799988,312.500000,316.049988,302.094299,1711669
2011-07-22,319.750000,323.000000,316.250000,321.450012,307.255798,869331
2011-07-25,323.500000,323.500000,315.000000,316.950012,302.954529,1236691
